TF_ID	Family	Gene_ID	Orthogroup	Source	Species
PanWU01x14_322280.1	MYB	PanWU01x14_322280	OG0018949	TFDB	paran
PanWU01x14_329290.1	MYB	PanWU01x14_329290	OG0000505	TFDB	paran
PanWU01x14_329470.1	MYB	PanWU01x14_329470	OG0002614	TFDB	paran
PanWU01x14_332660.1	MYB	PanWU01x14_332660	OG0019675	TFDB	paran
PanWU01x14_332670.1	MYB	PanWU01x14_332670	OG0004669	TFDB	paran
PanWU01x14_333630.1	MYB	PanWU01x14_333630	OG0000372	TFDB	paran
PanWU01x14_335050.1	MYB	PanWU01x14_335050	OG0019729	TFDB	paran
PanWU01x14_337260.1	MYB	PanWU01x14_337260	OG0000831	TFDB	paran
PanWU01x14_354380.1	MYB	PanWU01x14_354380	OG0001190	TFDB	paran
PanWU01x14_358190.1	MYB	PanWU01x14_358190	OG0002614	TFDB	paran
PanWU01x14_361760.1	MYB	PanWU01x14_361760	OG0000445	TFDB	paran
PanWU01x14_363610.1	MYB	PanWU01x14_363610	OG0007773	TFDB	paran
PanWU01x14_364630.1	MYB	PanWU01x14_364630	OG0001270	TFDB	paran
PanWU01x14_365010.1	MYB	PanWU01x14_365010	OG0013868	TFDB	paran
PanWU01x14_365290.1	MYB	PanWU01x14_365290	OG0014152	TFDB	paran
PanWU01x14_007630.1	MYB_related	PanWU01x14_007630	OG0011100	TFDB	paran
PanWU01x14_033380.1	MYB_related	PanWU01x14_033380	OG0000445	TFDB	paran
PanWU01x14_033390.1	MYB_related	PanWU01x14_033390	OG0022372	TFDB	paran
PanWU01x14_033920.1	MYB_related	PanWU01x14_033920	OG0015318	TFDB	paran
PanWU01x14_041840.1	MYB_related	PanWU01x14_041840	OG0001102	TFDB	paran
PanWU01x14_063040.1	MYB_related	PanWU01x14_063040	OG0002811	TFDB	paran
PanWU01x14_077050.1	MYB_related	PanWU01x14_077050	OG0003972	TFDB	paran
PanWU01x14_092050.1	MYB_related	PanWU01x14_092050	OG0001631	TFDB	paran
PanWU01x14_093150.1	MYB_related	PanWU01x14_093150	OG0017911	TFDB	paran
PanWU01x14_093700.1	MYB_related	PanWU01x14_093700	OG0003421	TFDB	paran
PanWU01x14_098460.1	MYB_related	PanWU01x14_098460	OG0001234	TFDB	paran
PanWU01x14_100700.1	MYB_related	PanWU01x14_100700	OG0000197	TFDB	paran
PanWU01x14_100830.1	MYB_related	PanWU01x14_100830	OG0013513	TFDB	paran
PanWU01x14_108140.1	MYB_related	PanWU01x14_108140	OG0001224	TFDB	paran
PanWU01x14_109710.1	MYB_related	PanWU01x14_109710	OG0004416	TFDB	paran
PanWU01x14_109830.1	MYB_related	PanWU01x14_109830	OG0016001	TFDB	paran
PanWU01x14_113150.1	MYB_related	PanWU01x14_113150	OG0001224	TFDB	paran
PanWU01x14_118420.1	MYB_related	PanWU01x14_118420	OG0003018	TFDB	paran
PanWU01x14_144250.1	MYB_related	PanWU01x14_144250	OG0008414	TFDB	paran
PanWU01x14_153300.1	MYB_related	PanWU01x14_153300	OG0010668	TFDB	paran
PanWU01x14_155200.1	MYB_related	PanWU01x14_155200	OG0014371	TFDB	paran
PanWU01x14_168020.1	MYB_related	PanWU01x14_168020	OG0001234	TFDB	paran
PanWU01x14_170630.1	MYB_related	PanWU01x14_170630	OG0000197	TFDB	paran
PanWU01x14_170770.1	MYB_related	PanWU01x14_170770	OG0000197	TFDB	paran
PanWU01x14_195820.1	MYB_related	PanWU01x14_195820	OG0007061	TFDB	paran
PanWU01x14_216870.1	MYB_related	PanWU01x14_216870	OG0001693	TFDB	paran
PanWU01x14_223030.1	MYB_related	PanWU01x14_223030	OG0004432	TFDB	paran
PanWU01x14_225410.1	MYB_related	PanWU01x14_225410	OG0001693	TFDB	paran
PanWU01x14_228120.1	MYB_related	PanWU01x14_228120	OG0004675	TFDB	paran
PanWU01x14_235220.1	MYB_related	PanWU01x14_235220	OG0002324	TFDB	paran
PanWU01x14_246760.1	MYB_related	PanWU01x14_246760	OG0005569	TFDB	paran
PanWU01x14_247090.1	MYB_related	PanWU01x14_247090	OG0003527	TFDB	paran
PanWU01x14_250690.1	MYB_related	PanWU01x14_250690	OG0008100	TFDB	paran
PanWU01x14_276290.1	MYB_related	PanWU01x14_276290	OG0009361	TFDB	paran
PanWU01x14_293830.1	MYB_related	PanWU01x14_293830	OG0000197	TFDB	paran
PanWU01x14_293990.1	MYB_related	PanWU01x14_293990	OG0000197	TFDB	paran
PanWU01x14_304690.1	MYB_related	PanWU01x14_304690	OG0003527	TFDB	paran
PanWU01x14_311690.1	MYB_related	PanWU01x14_311690	OG0014121	TFDB	paran
PanWU01x14_314820.1	MYB_related	PanWU01x14_314820	OG0002417	TFDB	paran
PanWU01x14_315520.1	MYB_related	PanWU01x14_315520	OG0000258	TFDB	paran
PanWU01x14_318360.1	MYB_related	PanWU01x14_318360	OG0001487	TFDB	paran
PanWU01x14_327240.1	MYB_related	PanWU01x14_327240	OG0007283	TFDB	paran
PanWU01x14_334220.1	MYB_related	PanWU01x14_334220	OG0019709	TFDB	paran
PanWU01x14_338460.1	MYB_related	PanWU01x14_338460	OG0019591	TFDB	paran
PanWU01x14_342350.1	MYB_related	PanWU01x14_342350	OG0002324	TFDB	paran
PanWU01x14_346550.1	MYB_related	PanWU01x14_346550	OG0003096	TFDB	paran
PanWU01x14_348640.1	MYB_related	PanWU01x14_348640	OG0009259	TFDB	paran
PanWU01x14_350770.1	MYB_related	PanWU01x14_350770	OG0004751	TFDB	paran
PanWU01x14_350790.1	MYB_related	PanWU01x14_350790	OG0004751	TFDB	paran
PanWU01x14_361060.1	MYB_related	PanWU01x14_361060	OG0004924	TFDB	paran
PanWU01x14_364660.1	MYB_related	PanWU01x14_364660	OG0002811	TFDB	paran
PanWU01x14_365270.1	MYB_related	PanWU01x14_365270	OG0002661	TFDB	paran
PanWU01x14_370160.1	MYB_related	PanWU01x14_370160	OG0017017	TFDB	paran
PanWU01x14_371360.1	MYB_related	PanWU01x14_371360	None	TFDB	paran
PanWU01x14_176280.1	HB-other	PanWU01x14_176280	OG0009230	TFDB	paran
PanWU01x14_086950.1	C2H2	PanWU01x14_086950	OG0009360	TFDB	paran
PanWU01x14_136280.1	C2H2	PanWU01x14_136280	OG0010601	TFDB	paran
PanWU01x14_329020.1	C2H2	PanWU01x14_329020	OG0004851	TFDB	paran
PanWU01x14_369100.1	C2H2	PanWU01x14_369100	OG0003427	TFDB	paran
PanWU01x14_223250.1	bZIP	PanWU01x14_223250	OG0000170	from_orthogroup	paran
PanWU01x14_257450.1	bZIP	PanWU01x14_257450	OG0000170	from_orthogroup	paran
Medtr4g012660.1	bZIP	Medtr4g012660	OG0000170	from_orthogroup	medtr
Medtr0005s0260.1	bZIP	Medtr0005s0260	OG0000170	from_orthogroup	medtr
Medtr1g027810.1	bZIP	Medtr1g027810	OG0000170	from_orthogroup	medtr
Medtr3g020105.1	bZIP	Medtr3g020105	OG0000170	from_orthogroup	medtr
Medtr7g046035.1	bZIP	Medtr7g046035	OG0000170	from_orthogroup	medtr
Medtr0015s0170.1	bZIP	Medtr0015s0170	OG0000170	from_orthogroup	medtr
Medtr6g466470.1	bZIP	Medtr6g466470	OG0000170	from_orthogroup	medtr
Medtr0019s0040.1	bZIP	Medtr0019s0040	OG0000170	from_orthogroup	medtr
Medtr5g029155.1	bZIP	Medtr5g029155	OG0000170	from_orthogroup	medtr
Medtr0114s0100.1	bZIP	Medtr0114s0100	OG0000170	from_orthogroup	medtr
Medtr3g463110.1	bZIP	Medtr3g463110	OG0000170	from_orthogroup	medtr
Medtr2g037220.1	bZIP	Medtr2g037220	OG0000170	from_orthogroup	medtr
Medtr3g090210.1	bZIP	Medtr3g090210	OG0000170	from_orthogroup	medtr
Medtr3g090200.1	bZIP	Medtr3g090200	OG0000170	from_orthogroup	medtr
Medtr6g015335.1	bZIP	Medtr6g015335	OG0000170	from_orthogroup	medtr
Medtr4g046607.1	bZIP	Medtr4g046607	OG0000170	from_orthogroup	medtr
Medtr3g436950.1	bZIP	Medtr3g436950	OG0000170	from_orthogroup	medtr
Medtr1g050415.1	bZIP	Medtr1g050415	OG0000170	from_orthogroup	medtr
Medtr1g050418.1	bZIP	Medtr1g050418	OG0000170	from_orthogroup	medtr
Medtr0306s0050.1	bZIP	Medtr0306s0050	OG0000170	from_orthogroup	medtr
Medtr0362s0010.1	bZIP	Medtr0362s0010	OG0000170	from_orthogroup	medtr
Medtr2g076103.1	bZIP	Medtr2g076103	OG0000170	from_orthogroup	medtr
Medtr6g464110.1	bZIP	Medtr6g464110	OG0000170	from_orthogroup	medtr
Medtr0389s0020.1	bZIP	Medtr0389s0020	OG0000170	from_orthogroup	medtr
Medtr4g044313.1	bZIP	Medtr4g044313	OG0000170	from_orthogroup	medtr
Medtr0001s0260.1	bZIP	Medtr0001s0260	OG0000170	from_orthogroup	medtr
Medtr3g035335.1	bZIP	Medtr3g035335	OG0000170	from_orthogroup	medtr
Medtr2g059990.1	bZIP	Medtr2g059990	OG0000170	from_orthogroup	medtr
Medtr0327s0020.1	bZIP	Medtr0327s0020	OG0000170	from_orthogroup	medtr
Medtr1g040275.1	bZIP	Medtr1g040275	OG0000170	from_orthogroup	medtr
Medtr8g059205.1	bZIP	Medtr8g059205	OG0000170	from_orthogroup	medtr
Medtr8g059190.1	bZIP	Medtr8g059190	OG0000170	from_orthogroup	medtr
Medtr7g034030.1	bZIP	Medtr7g034030	OG0000170	from_orthogroup	medtr
Medtr6g055870.1	bZIP	Medtr6g055870	OG0000170	from_orthogroup	medtr
Medtr7g095830.1	bZIP	Medtr7g095830	OG0000170	from_orthogroup	medtr
Medtr0004s0360.1	bZIP	Medtr0004s0360	OG0000170	from_orthogroup	medtr
Medtr7g010878.1	bZIP	Medtr7g010878	OG0000170	from_orthogroup	medtr
Medtr0159s0060.1	bZIP	Medtr0159s0060	OG0000170	from_orthogroup	medtr
Medtr0002s0070.1	bZIP	Medtr0002s0070	OG0000170	from_orthogroup	medtr
Medtr3g040760.1	bZIP	Medtr3g040760	OG0000170	from_orthogroup	medtr
Medtr4g056210.1	bZIP	Medtr4g056210	OG0000170	from_orthogroup	medtr
Medtr0068s0060.1	bZIP	Medtr0068s0060	OG0000170	from_orthogroup	medtr
Medtr2g083745.1	bZIP	Medtr2g083745	OG0000170	from_orthogroup	medtr
Medtr0441s0020.1	bZIP	Medtr0441s0020	OG0000170	from_orthogroup	medtr
Medtr1g036650.1	bZIP	Medtr1g036650	OG0000170	from_orthogroup	medtr
Medtr0600s0020.1	bZIP	Medtr0600s0020	OG0000170	from_orthogroup	medtr
Medtr3g048545.1	bZIP	Medtr3g048545	OG0000170	from_orthogroup	medtr
Medtr5g055770.1	bZIP	Medtr5g055770	OG0000170	from_orthogroup	medtr
Medtr4g045943.1	bZIP	Medtr4g045943	OG0000170	from_orthogroup	medtr
Medtr7g081462.1	bZIP	Medtr7g081462	OG0000170	from_orthogroup	medtr
Medtr2g064025.1	bZIP	Medtr2g064025	OG0000170	from_orthogroup	medtr
Medtr0155s0050.1	bZIP	Medtr0155s0050	OG0000170	from_orthogroup	medtr
Medtr3g069345.1	bZIP	Medtr3g069345	OG0000170	from_orthogroup	medtr
Medtr0157s0040.1	bZIP	Medtr0157s0040	OG0000170	from_orthogroup	medtr
Medtr6g065240.1	bZIP	Medtr6g065240	OG0000170	from_orthogroup	medtr
Medtr5g061475.1	bZIP	Medtr5g061475	OG0000170	from_orthogroup	medtr
Medtr8g095235.1	bZIP	Medtr8g095235	OG0000170	from_orthogroup	medtr
Medtr6g471190.1	bZIP	Medtr6g471190	OG0000170	from_orthogroup	medtr
Medtr1g071170.1	bZIP	Medtr1g071170	OG0000170	from_orthogroup	medtr
Medtr0582s0010.1	bZIP	Medtr0582s0010	OG0000170	from_orthogroup	medtr
Medtr0014s0010.1	bZIP	Medtr0014s0010	OG0000170	from_orthogroup	medtr
Medtr3g437190.1	bZIP	Medtr3g437190	OG0000170	from_orthogroup	medtr
Medtr5g057715.1	bZIP	Medtr5g057715	OG0000170	from_orthogroup	medtr
Medtr4g045717.1	bZIP	Medtr4g045717	OG0000170	from_orthogroup	medtr
Medtr0029s0230.1	bZIP	Medtr0029s0230	OG0000170	from_orthogroup	medtr
AT5G51800.1	Trihelix	AT5G51800	OG0011702	from_orthogroup	arath
Medtr6g463250.1	FAR1	Medtr6g463250	OG0002481	from_orthogroup	medtr
Medtr2g069720.1	FAR1	Medtr2g069720	OG0002481	from_orthogroup	medtr
Medtr8g066350.1	FAR1	Medtr8g066350	OG0002481	from_orthogroup	medtr
Medtr7g060800.1	FAR1	Medtr7g060800	OG0002481	from_orthogroup	medtr
AT5G06839.3	bZIP	AT5G06839	OG0004469	from_orthogroup	arath
Medtr4g069880.1	FAR1	Medtr4g069880	OG0000923	from_orthogroup	medtr
Medtr1g086270.1	FAR1	Medtr1g086270	OG0000923	from_orthogroup	medtr
Medtr0291s0060.1	FAR1	Medtr0291s0060	OG0000923	from_orthogroup	medtr
Medtr3g091720.1	Nin-like	Medtr3g091720	OG0003947	from_orthogroup	medtr
AT2G22750.2	bHLH	AT2G22750	OG0000482	from_orthogroup	arath
Medtr0019s0290.1	FAR1	Medtr0019s0290	OG0005365	from_orthogroup	medtr
Medtr8g446020.1	FAR1	Medtr8g446020	OG0005365	from_orthogroup	medtr
Medtr8g046060.1	FAR1	Medtr8g046060	OG0005365	from_orthogroup	medtr
Medtr0337s0040.1	FAR1	Medtr0337s0040	OG0005365	from_orthogroup	medtr
Medtr2g024230.1	FAR1	Medtr2g024230	OG0014180	from_orthogroup	medtr
Medtr1g033820.1	FAR1	Medtr1g033820	OG0014180	from_orthogroup	medtr
Medtr6g048540.1	FAR1	Medtr6g048540	OG0014180	from_orthogroup	medtr
Medtr7g115320.1	FAR1	Medtr7g115320	OG0012124	from_orthogroup	medtr
Medtr5g023310.1	FAR1	Medtr5g023310	OG0012124	from_orthogroup	medtr
Medtr7g446060.1	FAR1	Medtr7g446060	OG0012124	from_orthogroup	medtr
PanWU01x14_271380.1	FAR1	PanWU01x14_271380	OG0000667	from_orthogroup	paran
Medtr0229s0060.1	WRKY	Medtr0229s0060	OG0001379	from_orthogroup	medtr
Potri.018G030100.1	CPP	Potri.018G030100	OG0009743	from_orthogroup	poptr
Medtr8g445570.1	FAR1	Medtr8g445570	OG0002005	from_orthogroup	medtr
Medtr0599s0020.1	FAR1	Medtr0599s0020	OG0002005	from_orthogroup	medtr
Medtr1g081740.1	FAR1	Medtr1g081740	OG0002005	from_orthogroup	medtr
Medtr2g461140.1	FAR1	Medtr2g461140	OG0002005	from_orthogroup	medtr
Medtr7g024830.1	FAR1	Medtr7g024830	OG0002005	from_orthogroup	medtr
Medtr0528s0010.1	FAR1	Medtr0528s0010	OG0002005	from_orthogroup	medtr
Medtr5g046145.1	FAR1	Medtr5g046145	OG0002005	from_orthogroup	medtr
Medtr3g034840.1	FAR1	Medtr3g034840	OG0002005	from_orthogroup	medtr
Medtr6g464570.1	FAR1	Medtr6g464570	OG0002005	from_orthogroup	medtr
Medtr4g120790.1	FAR1	Medtr4g120790	OG0002005	from_orthogroup	medtr
Medtr3g050610.1	GATA	Medtr3g050610	OG0001179	from_orthogroup	medtr
Medtr3g050550.1	GATA	Medtr3g050550	OG0001179	from_orthogroup	medtr
Medtr3g050560.1	GATA	Medtr3g050560	OG0001179	from_orthogroup	medtr
AT2G14760.3	bHLH	AT2G14760	OG0000610	from_orthogroup	arath
Medtr1g019890.1	bHLH	Medtr1g019890	OG0002713	from_orthogroup	medtr
AT3G19860.2	bHLH	AT3G19860	OG0001401	from_orthogroup	arath
PanWU01x14_126330.1	bHLH	PanWU01x14_126330	OG0007165	from_orthogroup	paran
Medtr8g039350.1	GATA	Medtr8g039350	OG0014197	from_orthogroup	medtr
Medtr4g028990.1	GATA	Medtr4g028990	OG0014197	from_orthogroup	medtr
Medtr1g019820.1	NAC	Medtr1g019820	OG0000323	from_orthogroup	medtr
Potri.005G257900.1	bZIP	Potri.005G257900	OG0003199	from_orthogroup	poptr
AT2G20180.2	bHLH	AT2G20180	OG0005688	from_orthogroup	arath
AT5G64980.1	bHLH	AT5G64980	OG0014383	from_orthogroup	arath
AT3G61850.4	Dof	AT3G61850	OG0000732	from_orthogroup	arath
AT2G46590.2	Dof	AT2G46590	OG0000732	from_orthogroup	arath
PanWU01x14_057620.1	bHLH	PanWU01x14_057620	OG0004638	from_orthogroup	paran
Potri.001G086000.1	bHLH	Potri.001G086000	OG0004638	from_orthogroup	poptr
Potri.003G144900.1	bHLH	Potri.003G144900	OG0004638	from_orthogroup	poptr
Potri.003G007500.1	bHLH	Potri.003G007500	OG0004638	from_orthogroup	poptr
AT1G64625.1	bHLH	AT1G64625	OG0004638	from_orthogroup	arath
AT5G24352.1	bHLH	AT5G24352	OG0004638	from_orthogroup	arath
Potri.T104000.1	bZIP	Potri.T104000	OG0001735	from_orthogroup	poptr
AT4G02640.2	bZIP	AT4G02640	OG0001735	from_orthogroup	arath
AT5G28770.2	bZIP	AT5G28770	OG0001735	from_orthogroup	arath
Potri.009G056400.1	GeBP	Potri.009G056400	OG0003693	from_orthogroup	poptr
AT1G08970.4	NF-YC	AT1G08970	OG0002046	from_orthogroup	arath
AT1G54830.2	NF-YC	AT1G54830	OG0002046	from_orthogroup	arath
AT3G10480.3	NAC	AT3G10480	OG0007276	from_orthogroup	arath
AT3G10490.2	NAC	AT3G10490	OG0007276	from_orthogroup	arath
Potri.008G142700.1	bHLH	Potri.008G142700	OG0010064	from_orthogroup	poptr
AT3G54810.2	GATA	AT3G54810	OG0004947	from_orthogroup	arath
AT1G34180.2	NAC	AT1G34180	OG0006589	from_orthogroup	arath
AT1G76890.2	Trihelix	AT1G76890	OG0000525	from_orthogroup	arath
AT5G22220.2	E2F/DP	AT5G22220	OG0002460	from_orthogroup	arath
PanWU01x14_039660.1	LBD	PanWU01x14_039660	OG0000588	from_orthogroup	paran
AT2G43140.2	bHLH	AT2G43140	OG0008313	from_orthogroup	arath
AT5G09410.3	CAMTA	AT5G09410	OG0007677	from_orthogroup	arath
AT4G08263.1	GeBP	AT4G08263	OG0000521	from_orthogroup	arath
PanWU01x14_166140.1	bHLH	PanWU01x14_166140	OG0000593	from_orthogroup	paran
Medtr2g090500.1	bHLH	Medtr2g090500	OG0000593	from_orthogroup	medtr
AT1G28310.2	Dof	AT1G28310	OG0004742	from_orthogroup	arath
AT1G53160.2	SBP	AT1G53160	OG0000676	from_orthogroup	arath
Medtr2g015890.10	bHLH	Medtr2g015890.	OG0006358	from_orthogroup	medtr
AT5G05550.2	Trihelix	AT5G05550	OG0000646	from_orthogroup	arath
AT5G18830.3	SBP	AT5G18830	OG0009706	from_orthogroup	arath
AT1G30500.2	NF-YA	AT1G30500	OG0004071	from_orthogroup	arath
AT5G57150.4	bHLH	AT5G57150	OG0002756	from_orthogroup	arath
Medtr1g051590.1	FAR1	Medtr1g051590	OG0002461	from_orthogroup	medtr
Medtr4g090535.1	FAR1	Medtr4g090535	OG0002461	from_orthogroup	medtr
Medtr0002s0210.1	FAR1	Medtr0002s0210	OG0002461	from_orthogroup	medtr
Medtr3g101440.1	FAR1	Medtr3g101440	OG0002461	from_orthogroup	medtr
Medtr8g093760.1	FAR1	Medtr8g093760	OG0002461	from_orthogroup	medtr
Medtr4g006090.1	FAR1	Medtr4g006090	OG0002461	from_orthogroup	medtr
Medtr7g021690.1	FAR1	Medtr7g021690	OG0002461	from_orthogroup	medtr
Medtr7g104140.1	FAR1	Medtr7g104140	OG0002461	from_orthogroup	medtr
Medtr6g042180.1	FAR1	Medtr6g042180	OG0002461	from_orthogroup	medtr
Medtr6g042190.1	FAR1	Medtr6g042190	OG0002461	from_orthogroup	medtr
Medtr1g041530.1	FAR1	Medtr1g041530	OG0002461	from_orthogroup	medtr
Medtr1g011260.1	FAR1	Medtr1g011260	OG0002461	from_orthogroup	medtr
Medtr1g037160.1	FAR1	Medtr1g037160	OG0002461	from_orthogroup	medtr
Potri.012G027700.1	FAR1	Potri.012G027700	OG0002461	from_orthogroup	poptr
Potri.010G052900.1	FAR1	Potri.010G052900	OG0002461	from_orthogroup	poptr
Potri.001G116400.1	FAR1	Potri.001G116400	OG0002461	from_orthogroup	poptr
ATCG01120.1	FAR1	ATCG01120	OG0002461	from_orthogroup	arath
AT1G72830.2	NF-YA	AT1G72830	OG0001449	from_orthogroup	arath
AT5G23090.2	NF-YB	AT5G23090	OG0005162	from_orthogroup	arath
AT1G56010.2	NAC	AT1G56010	OG0006787	from_orthogroup	arath
PanWU01x14_038210.1	BES1	PanWU01x14_038210	OG0000203	from_orthogroup	paran
PanWU01x14_231350.1	BES1	PanWU01x14_231350	OG0000203	from_orthogroup	paran
PanWU01x14_193450.1	BES1	PanWU01x14_193450	OG0000203	from_orthogroup	paran
PanWU01x14_312190.1	BES1	PanWU01x14_312190	OG0000203	from_orthogroup	paran
PanWU01x14_238580.1	BES1	PanWU01x14_238580	OG0000203	from_orthogroup	paran
PanWU01x14_016160.1	BES1	PanWU01x14_016160	OG0000203	from_orthogroup	paran
PanWU01x14_159980.1	BES1	PanWU01x14_159980	OG0000203	from_orthogroup	paran
Medtr2g075390.1	BES1	Medtr2g075390	OG0000203	from_orthogroup	medtr
Medtr4g129550.1	BES1	Medtr4g129550	OG0000203	from_orthogroup	medtr
Medtr1g024145.1	BES1	Medtr1g024145	OG0000203	from_orthogroup	medtr
Medtr7g103290.1	BES1	Medtr7g103290	OG0000203	from_orthogroup	medtr
Medtr8g006170.1	BES1	Medtr8g006170	OG0000203	from_orthogroup	medtr
Medtr4g101700.1	BES1	Medtr4g101700	OG0000203	from_orthogroup	medtr
Medtr5g086140.1	BES1	Medtr5g086140	OG0000203	from_orthogroup	medtr
Medtr1g016000.1	BES1	Medtr1g016000	OG0000203	from_orthogroup	medtr
Medtr7g034340.1	BES1	Medtr7g034340	OG0000203	from_orthogroup	medtr
Medtr8g012370.1	BES1	Medtr8g012370	OG0000203	from_orthogroup	medtr
Medtr7g062210.1	BES1	Medtr7g062210	OG0000203	from_orthogroup	medtr
Medtr8g030733.1	BES1	Medtr8g030733	OG0000203	from_orthogroup	medtr
Medtr7g032870.1	BES1	Medtr7g032870	OG0000203	from_orthogroup	medtr
Potri.015G001400.1	BES1	Potri.015G001400	OG0000203	from_orthogroup	poptr
Potri.009G166500.1	BES1	Potri.009G166500	OG0000203	from_orthogroup	poptr
Potri.006G269200.1	BES1	Potri.006G269200	OG0000203	from_orthogroup	poptr
Potri.008G212900.1	BES1	Potri.008G212900	OG0000203	from_orthogroup	poptr
Potri.007G029900.1	BES1	Potri.007G029900	OG0000203	from_orthogroup	poptr
Potri.012G025800.1	BES1	Potri.012G025800	OG0000203	from_orthogroup	poptr
Potri.018G089000.1	BES1	Potri.018G089000	OG0000203	from_orthogroup	poptr
Potri.012G049400.1	BES1	Potri.012G049400	OG0000203	from_orthogroup	poptr
AT1G48720.1	BES1	AT1G48720	OG0000203	from_orthogroup	arath
AT4G27410.3	NAC	AT4G27410	OG0003536	from_orthogroup	arath
AT3G44350.2	NAC	AT3G44350	OG0000992	from_orthogroup	arath
Medtr3g082450.1	bHLH	Medtr3g082450	OG0010754	from_orthogroup	medtr
AT2G42380.2	bZIP	AT2G42380	OG0002379	from_orthogroup	arath
Medtr0462s0020.1	Trihelix	Medtr0462s0020	OG0003442	from_orthogroup	medtr
Medtr2g023630.1	Trihelix	Medtr2g023630	OG0003442	from_orthogroup	medtr
Medtr6g012130.1	Trihelix	Medtr6g012130	OG0003442	from_orthogroup	medtr
Medtr3g011560.1	Trihelix	Medtr3g011560	OG0003442	from_orthogroup	medtr
Medtr5g092250.1	Trihelix	Medtr5g092250	OG0003442	from_orthogroup	medtr
Medtr2g037270.1	Trihelix	Medtr2g037270	OG0003442	from_orthogroup	medtr
Medtr6g006270.1	Trihelix	Medtr6g006270	OG0003442	from_orthogroup	medtr
Medtr8g017000.1	Trihelix	Medtr8g017000	OG0003442	from_orthogroup	medtr
Medtr4g050295.1	Trihelix	Medtr4g050295	OG0003442	from_orthogroup	medtr
Medtr4g048180.1	Trihelix	Medtr4g048180	OG0003442	from_orthogroup	medtr
Medtr5g077900.1	Trihelix	Medtr5g077900	OG0003442	from_orthogroup	medtr
Medtr3g052060.1	Trihelix	Medtr3g052060	OG0003442	from_orthogroup	medtr
Medtr0002s1270.1	Trihelix	Medtr0002s1270	OG0003442	from_orthogroup	medtr
AT3G55370.3	Dof	AT3G55370	OG0000695	from_orthogroup	arath
Potri.001G017300.1	bHLH	Potri.001G017300	OG0003892	from_orthogroup	poptr
AT2G31370.3	bZIP	AT2G31370	OG0005632	from_orthogroup	arath
PanWU01x14_186220.1	HSF	PanWU01x14_186220	OG0006076	from_orthogroup	paran
PanWU01x14_248240.1	bHLH	PanWU01x14_248240	OG0001689	from_orthogroup	paran
Medtr8g103065.1	bHLH	Medtr8g103065	OG0001689	from_orthogroup	medtr
Potri.001G185900.1	bHLH	Potri.001G185900	OG0001689	from_orthogroup	poptr
AT2G20100.1	bHLH	AT2G20100	OG0001689	from_orthogroup	arath
Potri.T152500.1	TCP	Potri.T152500	OG0000902	from_orthogroup	poptr
AT3G02150.2	TCP	AT3G02150	OG0000902	from_orthogroup	arath
AT4G26640.2	WRKY	AT4G26640	OG0004378	from_orthogroup	arath
Medtr5g028280.1	FAR1	Medtr5g028280	OG0000114	from_orthogroup	medtr
Medtr3g088695.1	FAR1	Medtr3g088695	OG0000114	from_orthogroup	medtr
Medtr7g056013.1	FAR1	Medtr7g056013	OG0000114	from_orthogroup	medtr
Medtr8g017510.1	FAR1	Medtr8g017510	OG0000114	from_orthogroup	medtr
Medtr5g071980.1	FAR1	Medtr5g071980	OG0000114	from_orthogroup	medtr
Medtr2g096070.1	FAR1	Medtr2g096070	OG0000114	from_orthogroup	medtr
Medtr2g026620.1	FAR1	Medtr2g026620	OG0000114	from_orthogroup	medtr
Medtr1g051465.1	FAR1	Medtr1g051465	OG0000114	from_orthogroup	medtr
Medtr5g060540.1	FAR1	Medtr5g060540	OG0000114	from_orthogroup	medtr
Medtr3g087410.1	FAR1	Medtr3g087410	OG0000114	from_orthogroup	medtr
Medtr1g081010.1	FAR1	Medtr1g081010	OG0000114	from_orthogroup	medtr
Medtr3g467680.1	FAR1	Medtr3g467680	OG0000114	from_orthogroup	medtr
Medtr1g023090.1	FAR1	Medtr1g023090	OG0000114	from_orthogroup	medtr
Medtr7g004990.1	FAR1	Medtr7g004990	OG0000114	from_orthogroup	medtr
Medtr1g103800.1	FAR1	Medtr1g103800	OG0000114	from_orthogroup	medtr
Medtr6g084230.1	FAR1	Medtr6g084230	OG0000114	from_orthogroup	medtr
Medtr7g024793.1	FAR1	Medtr7g024793	OG0000114	from_orthogroup	medtr
Medtr8g040220.1	FAR1	Medtr8g040220	OG0000114	from_orthogroup	medtr
Medtr1g035110.1	FAR1	Medtr1g035110	OG0000114	from_orthogroup	medtr
Medtr4g015450.1	FAR1	Medtr4g015450	OG0000114	from_orthogroup	medtr
Medtr6g086765.1	FAR1	Medtr6g086765	OG0000114	from_orthogroup	medtr
Medtr7g069450.1	FAR1	Medtr7g069450	OG0000114	from_orthogroup	medtr
Medtr1g036180.1	FAR1	Medtr1g036180	OG0000114	from_orthogroup	medtr
Medtr2g461120.1	FAR1	Medtr2g461120	OG0000114	from_orthogroup	medtr
Medtr1g064700.1	FAR1	Medtr1g064700	OG0000114	from_orthogroup	medtr
Medtr2g090105.1	FAR1	Medtr2g090105	OG0000114	from_orthogroup	medtr
Medtr1g016820.1	FAR1	Medtr1g016820	OG0000114	from_orthogroup	medtr
Medtr8g063670.1	FAR1	Medtr8g063670	OG0000114	from_orthogroup	medtr
